Casualty,Year,LONGITUDE,LATITUDE
1,2016,145.1151644,-37.81650055
1,2016,145.0028763,-37.9355128
1,2016,144.8352071,-37.75302657
1,2016,144.9626091,-37.71677563
1,2016,144.1807291,-38.4034829
1,2016,145.0474573,-37.8781474
1,2016,144.9597511,-37.69860306
1,2016,145.9503709,-38.56069469
1,2016,145.0354835,-37.82190536
1,2016,147.4477723,-36.74247227
1,2016,144.7073312,-37.73490709
1,2016,144.9711285,-37.75199398
1,2016,145.25249,-38.0431
1,2016,145.1150522,-37.81693532
1,2016,144.8412987,-37.74501843
1,2016,145.0297257,-37.88524281
1,2016,145.2897814,-37.85215728
1,2016,145.1473195,-37.00597843
1,2016,147.0634083,-38.00357489
1,2016,145.332849,-37.46213796
1,2016,144.4003013,-36.67427023
1,2016,144.9400335,-37.78913312
1,2016,145.0032113,-37.81082507
1,2016,148.2293811,-36.97730344
1,2016,145.0007604,-37.75812764
1,2016,144.9628147,-37.81436267
1,2016,143.7847918,-37.75668246
1,2016,145.166803,-37.87439426
1,2016,145.0499584,-37.72959192
1,2016,144.9748772,-37.79795211
1,2016,145.0015358,-37.88432229
1,2016,145.0275373,-37.74801667
1,2016,146.8904977,-38.05601687
1,2016,145.1197419,-37.90960668
1,2016,144.7005864,-37.88250763
1,2016,145.3312133,-36.82960688
1,2016,145.0505586,-37.64707457
1,2016,144.9853441,-37.81057303
1,2016,145.0647983,-37.98283144
1,2016,144.9788757,-37.81741406
1,2016,145.1118461,-37.76102501
1,2016,145.0527277,-37.64700072
1,2016,145.3084802,-37.86120684
1,2016,144.3131515,-36.75844719
1,2016,142.199711,-36.71649421
1,2016,145.2498219,-37.98680198
1,2016,143.7594284,-37.82087245
1,2016,144.1697576,-36.85387975
1,2016,144.7992708,-38.386554
1,2016,144.4442792,-36.83905287
1,2016,144.9548539,-37.77078081
1,2016,146.6108377,-36.0102818
1,2016,144.8241257,-37.79515186
1,2016,144.9763857,-37.83911977
1,2016,146.8880935,-36.1217591
1,2016,145.1855149,-38.1799717
1,2016,145.0805478,-37.72371675
1,2016,143.8391927,-37.55908839
1,2016,145.3184556,-37.91559312
1,2016,145.0672976,-37.78901566
1,2016,145.2863667,-37.91212425
1,2016,144.9352089,-37.79327323
1,2016,144.7964835,-37.7437332
1,2016,144.986277,-37.9100098
1,2016,145.290142,-37.79977932
1,2016,145.0493895,-37.95716729
1,2016,145.1681777,-37.65614981
1,2016,144.3215568,-36.75979013
1,2016,145.2118904,-38.03168275
1,2016,145.2882005,-38.11371401
1,2016,144.3072394,-37.52633577
1,2016,145.0507861,-37.94940154
1,2016,144.9936428,-37.81117593
1,2016,145.0958817,-37.65346009
1,2016,144.9224913,-37.6840269
1,2016,145.3802487,-37.77874528
1,2016,145.0111632,-37.69482077
1,2016,144.9219042,-37.76144181
1,2016,144.2874203,-36.75834115
1,2016,145.2686343,-37.83962979
1,2016,144.9866874,-37.90888629
1,2016,145.2125557,-37.98677873
1,2016,144.5775047,-37.68000574
1,2016,144.9729733,-37.47371263
1,2016,143.8991004,-37.64556311
1,2016,146.3801614,-38.27926792
1,2016,144.6474703,-37.20965737
1,2016,144.9465527,-37.79308936
1,2016,145.4921583,-37.95466866
1,2016,144.9577592,-37.6876012
1,2016,145.0748706,-37.96228375
1,2016,147.2749961,-37.92107844
1,2016,144.35058,-37.37445573
1,2016,145.0401063,-37.86390619
1,2016,145.130813,-38.02827203
1,2016,145.4976631,-38.21529432
1,2016,144.8191847,-37.7759329
1,2016,145.7692639,-37.86826403
1,2016,145.4179524,-37.8702019
1,2016,145.0318155,-37.84198349
1,2016,145.8737214,-37.55890374
1,2016,145.8454582,-38.13258867
1,2016,145.2897158,-38.12414714
1,2016,147.0864904,-36.68505209
1,2016,142.7634721,-35.3923864
1,2016,145.1528979,-37.87117836
1,2016,144.9827772,-37.79345764
1,2016,145.9805733,-36.55281608
1,2016,144.883711,-37.82047246
1,2016,144.7427889,-37.853216
1,2016,145.0350241,-37.97607903
1,2016,144.8871881,-37.85760667
1,2016,145.1138119,-37.95556376
1,2016,147.3362078,-36.47800618
1,2016,145.1245937,-38.2345607
1,2016,145.0287393,-37.68749477
1,2016,144.7246024,-37.83757879
1,2016,145.0809947,-37.6884755
1,2016,142.0324784,-36.9786111
1,2016,145.1733199,-37.96501645
1,2016,145.0621713,-37.92160691
1,2016,143.864717,-37.55803299
1,2016,143.8604885,-37.56353058
1,2016,145.2423805,-37.89737591
1,2016,145.2649827,-38.04766234
1,2016,146.3570136,-36.76102143
1,2016,144.7824186,-37.86906816
1,2016,145.0173463,-38.31743165
1,2016,145.1072821,-37.60191612
1,2016,145.0566731,-38.22037886
1,2016,145.2054152,-37.94664178
1,2016,144.9763152,-37.84193913
1,2016,145.1408982,-38.04370004
1,2016,142.3235569,-35.07124931
1,2016,146.0439675,-38.09410317
1,2016,147.2865608,-36.8647949
1,2016,145.2179812,-37.98864023
1,2016,144.8558862,-37.74783789
1,2016,144.7416541,-37.72954264
1,2016,144.9311787,-37.73071348
1,2016,144.9625878,-37.76430428
1,2016,145.5706826,-38.49894634
1,2016,144.9591131,-37.82678208
1,2016,143.6021379,-38.33651976
1,2016,143.2469434,-36.61047898
1,2016,144.2471686,-36.78427002
1,2016,143.3676777,-35.14914485
1,2016,144.5908606,-37.66507746
1,2016,146.3426499,-38.31088244
1,2016,144.9453727,-37.7561194
1,2016,144.125393,-35.63133063
1,2016,145.1438437,-37.78605147
1,2016,145.1717149,-38.01183784
1,2016,145.2836848,-38.01120434
1,2016,145.2532729,-37.8559587
1,2016,145.3544829,-37.75884976
1,2016,146.0843031,-38.15951172
1,2016,147.6456336,-37.82338763
1,2016,144.998218,-37.67850483
1,2016,144.7452913,-37.76954599
1,2016,144.9549733,-37.79978293
1,2016,145.2483698,-38.45617985
1,2016,143.336525,-38.436351
1,2016,144.7421628,-37.89904351
1,2016,144.8267724,-37.79550734
1,2016,146.0923682,-38.53547843
1,2016,144.9736891,-37.80528493
1,2016,145.043238,-37.94519467
1,2016,145.3549939,-36.38492887
1,2016,146.3077047,-36.35688285
1,2016,144.7730598,-37.76992307
1,2016,145.0243815,-37.92280957
1,2016,145.593846,-38.60699202
1,2016,144.9987824,-37.77020469
1,2016,147.6205256,-37.82450507
1,2016,145.1092144,-37.84927738
1,2016,144.8834913,-37.68148219
1,2016,146.4297191,-37.91543881
1,2016,142.3625412,-34.48258548
1,2016,145.1428088,-38.30933194
1,2016,146.1434514,-37.98295698
1,2016,146.5645877,-36.33052763
1,2016,144.3342336,-38.12041777
1,2016,146.1762786,-38.28724787
1,2016,143.8189526,-37.55559309
1,2016,145.0008579,-37.86971769
1,2016,145.2892164,-37.80292071
1,2016,145.5926553,-37.63067081
1,2016,143.2781364,-36.79300725
1,2016,145.1471024,-37.9172604
1,2016,145.1422311,-38.1475045
1,2016,144.3744177,-38.08608923
1,2016,146.2929813,-38.2174298
1,2016,147.8746247,-37.55012528
1,2016,145.1269604,-38.22633735
1,2016,145.7924923,-38.45710744
1,2016,144.94939,-37.80927508
1,2016,145.4863786,-38.11888061
1,2016,145.2691705,-37.48121405
1,2016,145.2495783,-37.42889984
1,2016,144.2961203,-38.24436732
1,2016,144.8687074,-37.83340641
1,2016,145.0011389,-37.94496382
1,2016,144.87449,-37.784
1,2016,146.2882765,-36.37420261
1,2016,144.8006139,-37.63020804
1,2016,145.0074827,-37.71796984
1,2016,144.9874692,-37.81316814
1,2016,145.0046858,-37.41716595
1,2016,142.2291716,-38.38276775
1,2016,144.7781505,-37.70667251
1,2016,144.6992074,-37.97295107
1,2016,144.7537708,-36.1278762
1,2016,145.0812684,-37.81330575
1,2016,144.6992175,-37.78476753
1,2016,145.1004917,-37.88203913
1,2016,144.4634491,-36.77859493
1,2016,142.4729195,-38.37882078
1,2016,145.2575562,-38.00430565
1,2016,144.9000105,-37.85917465
1,2016,144.1954353,-38.38034523
1,2016,144.7551961,-37.77490842
1,2016,144.8154438,-37.76458195
1,2016,142.1904811,-36.74090802
1,2016,144.8922946,-37.84511238
1,2016,144.6603552,-37.90265444
1,2016,144.7197826,-38.32469338
1,2016,145.1253315,-37.8181438
1,2016,146.4385863,-36.66417324
1,2016,144.3398039,-38.07529774
1,2016,144.8134156,-37.82505195
1,2016,146.45926,-36.20158
1,2016,144.6068399,-37.34576671
1,2016,145.0207996,-37.79208408
1,2016,145.1430564,-37.78696959
1,2016,144.28799,-38.21898
1,2016,145.0105844,-37.86006647
1,2016,145.0267885,-37.6446207
1,2016,146.8879974,-38.02714734
1,2016,145.267133,-38.03564386
1,2016,144.3426217,-38.18753367
1,2016,145.5903846,-38.06825051
1,2016,145.0122428,-37.66081292
1,2016,146.6807783,-36.10639153
1,2016,144.8694959,-38.39785894
1,2016,146.3028889,-38.65260941
1,2016,144.7746266,-37.69600304
1,2016,144.8430312,-37.85835363
1,2016,146.0872639,-37.05220705
1,2016,148.7386913,-37.69574795
1,2016,147.0939258,-36.24978614
1,2016,145.0997732,-37.90930912
1,2016,144.4903813,-38.26466623
1,2016,145.1205457,-37.9243478
1,2016,144.7963936,-37.74384248
1,2016,145.1658304,-37.93426284
1,2016,145.4293735,-37.83235648
1,2016,143.2868274,-36.94643485
1,2016,144.9613818,-37.81035926
1,2016,145.2693882,-37.81137272
1,2016,145.1562101,-37.81772296
1,2016,145.1937318,-37.81740583
1,2016,144.9343494,-37.78852779
1,2016,144.8739543,-37.78488844
1,2016,144.9085043,-37.76806601
1,2016,144.9929647,-37.7999467
1,2016,145.0155532,-37.83111444
1,2016,145.5349524,-37.98314927
1,2016,145.7834047,-37.7558224
1,2016,145.2827319,-38.10040825
1,2016,144.3174311,-36.75956008
1,2016,144.946272,-37.79844913
1,2016,145.0198253,-37.72746033
1,2016,145.4442096,-36.08400805
1,2016,144.9947611,-37.82527679
1,2016,144.9289392,-37.68725096
1,2016,145.2734057,-38.00626566
1,2016,145.0912588,-37.10221268
1,2016,145.1671214,-37.97142718
1,2016,146.9911447,-37.98243322
1,2016,145.0054128,-37.64974549
1,2016,145.1640462,-37.98733682
1,2016,144.8614952,-37.76106009
1,2016,144.7415494,-37.85357933
1,2016,144.7216593,-37.85188886
1,2016,144.3399467,-38.10855649
1,2016,145.2391183,-38.45235204
1,2016,144.1183317,-38.42656585
1,2016,144.8089584,-37.05754719
1,2016,145.0990351,-37.91120208
1,2016,145.0205634,-37.82588573
1,2016,145.0417017,-37.68760461
1,2016,143.5551188,-35.33927628
1,2016,144.9693298,-37.78640974
1,2016,145.4012387,-37.98694962
1,2016,145.1037007,-37.91162787
1,2016,142.4622424,-38.37252901
1,2016,145.1982074,-37.19753347
1,2016,142.0014915,-38.27890812
1,2016,144.8548969,-37.8318127
1,2016,145.0607721,-37.93905265
1,2016,147.0577585,-38.03245655
1,2016,144.4364448,-37.67380937
1,2016,142.2198354,-36.7043546
1,2016,145.0594397,-37.92057969
1,2016,145.1568288,-37.80084143
1,2016,144.9322963,-37.8192419
1,2016,145.2205656,-37.98558602
1,2016,144.8644783,-37.84043892
1,2016,144.6725503,-37.84052015
1,2016,144.6586487,-37.72795988
1,2016,145.0441184,-37.84540815
1,2016,144.037406,-37.26502977
1,2016,144.8819271,-37.69096301
1,2016,145.1789489,-38.11513271
1,2016,145.6885655,-37.53404433
1,2016,143.8529409,-37.56365873
1,2016,147.6268481,-37.87979687
1,2016,144.3220736,-38.33791738
1,2016,144.9697678,-37.82263976
1,2016,145.2492399,-38.00328201
1,2016,146.4309521,-38.23631404
1,2016,145.2812733,-37.88399827
1,2016,144.9907641,-37.65044643
1,2016,145.1268358,-37.8025317
1,2016,145.8744274,-38.06555811
1,2016,143.8293516,-37.63152182
1,2016,144.9792138,-37.77349658
1,2016,145.0259942,-37.86585437
1,2016,145.4154901,-38.05815936
1,2016,144.9448713,-37.74405504
1,2016,144.2966696,-38.1384485
1,2016,145.270174,-37.80027877
1,2016,144.8336496,-37.77769778
1,2016,145.1262861,-38.14645619
1,2016,145.2071936,-37.85971964
1,2016,145.2562805,-37.85693071
1,2016,145.0622018,-37.88474319
1,2016,144.6798273,-37.86219132
1,2016,144.9792354,-37.79385175
1,2016,142.1574095,-34.18955276
1,2016,145.1836404,-38.31407598
1,2016,145.1572601,-38.11296296
1,2016,144.8532601,-37.67862087
1,2016,145.2111981,-37.96955931
1,2016,144.5667278,-37.69219337
1,2016,144.7726015,-37.74199769
1,2016,144.9518614,-37.64769897
1,2016,145.2241711,-38.02412974
1,2016,145.15215,-37.67347672
1,2016,144.9552768,-37.81540696
1,2016,145.2282078,-38.13404205
1,2016,145.0413124,-37.90318624
1,2016,144.9973132,-37.81018647
1,2016,144.8935046,-37.73771067
1,2016,145.7568048,-38.53916124
1,2016,144.9558253,-37.80621978
1,2016,144.3482643,-38.14075083
1,2016,144.9254224,-37.69345425
1,2016,145.9388733,-38.0623616
1,2016,145.1456248,-37.93169597
1,2016,145.1344916,-38.22633189
1,2016,145.3076672,-38.11634809
1,2016,145.2967297,-37.88403331
1,2016,144.2998619,-36.74019995
1,2016,146.7496341,-36.56113973
1,2016,145.1175802,-37.67210135
1,2016,145.7216345,-36.07000097
1,2016,145.4356954,-37.52905295
1,2016,144.9891385,-37.85278864
1,2016,144.176626,-37.57905229
1,2016,144.995121,-37.90633708
1,2016,145.3416257,-38.00030608
1,2016,145.252306,-38.04267195
1,2016,143.0669098,-37.32245072
1,2016,145.0812716,-37.92989858
1,2016,145.0845035,-37.81322352
1,2016,144.7291314,-37.86999634
1,2016,145.2404187,-37.97281106
1,2016,145.3106816,-38.07418061
1,2016,145.1053664,-37.69705693
1,2016,145.1022022,-38.02788309
1,2016,145.2352574,-37.86910209
1,2016,145.1333441,-37.93948373
1,2016,145.1373463,-37.92075109
1,2016,143.834663,-37.60476209
1,2016,142.1869642,-34.40575281
1,2016,144.955926,-37.40362397
1,2016,145.2260945,-37.97136449
1,2016,144.9851752,-37.80649517
1,2016,144.3479398,-38.09301289
1,2016,144.8496485,-37.66962854
1,2016,144.6481889,-37.86147596
1,2016,143.9438878,-37.45890047
1,2016,145.1732901,-37.96499433
1,2016,146.2871493,-38.18829482
1,2016,144.8092079,-37.70049965
1,2016,144.7209731,-37.62800107
1,2016,146.463584,-37.86023413
1,2016,145.2005705,-37.94169179
1,2016,145.0590243,-37.94766228
1,2016,144.2589257,-36.78135366
1,2016,144.9974629,-37.77717314
1,2016,145.0966103,-38.23127955
1,2016,144.9757005,-37.79308862
1,2016,145.120707,-37.92011007
1,2016,145.3498383,-36.05955118
1,2016,144.5939108,-37.38292433
1,2016,144.9236344,-37.72789611
1,2016,145.2248965,-37.96221166
1,2016,144.1990419,-36.68980846
1,2016,144.994236,-37.67827226
1,2016,144.8983678,-37.69751906
1,2016,145.0566942,-38.22036987
1,2016,144.9791227,-37.8059498
1,2016,141.6041672,-38.33725905
1,2016,145.23676,-37.89017
1,2016,144.9884987,-37.77789921
1,2016,144.2819571,-36.76156361
1,2016,145.0363805,-37.93314648
1,2016,145.1422479,-37.91662585
1,2016,145.0604007,-37.98897596
1,2016,144.9755884,-37.87617684
1,2016,145.4642716,-38.06546893
1,2016,145.3044025,-37.79213553
1,2016,144.757376,-37.69367895
1,2016,145.1802147,-38.30622806
1,2016,143.9174088,-35.72878568
1,2016,145.20563,-38.04268
1,2016,144.770813,-37.75943232
1,2016,144.9303662,-37.57400181
1,2016,145.2471835,-38.0315216
1,2016,145.1665864,-37.7635066
1,2016,145.7075211,-38.32124259
1,2016,144.7382794,-37.82161595
1,2016,145.3673945,-38.04479456
1,2016,143.2356682,-38.33235225
1,2016,144.903848,-37.79758225
1,2016,144.1382859,-37.31706333
1,2016,145.3411008,-38.04568433
1,2016,145.0263145,-37.63764675
1,2016,145.3381546,-38.06020984
1,2016,144.8643635,-37.78715384
1,2016,144.7502584,-37.73060644
1,2016,144.3382999,-38.13077039
1,2016,145.3363191,-37.900469
1,2016,145.0210235,-37.85265877
1,2016,145.1901687,-37.99293213
1,2016,145.439231,-36.29493201
1,2016,145.5895792,-38.60618713
1,2016,144.9923229,-37.84664335
1,2016,145.2667751,-38.02821351
1,2016,144.7414632,-37.88556596
1,2016,145.0512243,-37.98613174
1,2016,145.271979,-37.80052453
1,2016,142.1788651,-36.97293073
1,2016,145.2038289,-38.07333226
1,2016,145.8450705,-38.44973327
1,2016,145.0705504,-37.98144675
1,2016,145.2412603,-36.46036173
1,2016,144.3293107,-38.09614907
1,2016,145.1439187,-37.96138498
1,2016,145.2247022,-37.96364315
1,2016,144.2680865,-36.75839169
1,2016,145.0688019,-37.74754069
1,2016,142.420597,-37.11050082
1,2016,145.943452,-36.5784883
1,2016,145.9775428,-37.34558991
1,2016,144.8712716,-37.8103342
1,2016,146.9241845,-36.14537637
1,2016,143.7740608,-38.44130346
1,2016,146.2980825,-37.12657685
1,2016,145.0775115,-37.73568698
1,2016,145.0190388,-37.8648958
1,2016,144.9843405,-37.64740011
1,2016,146.4225491,-38.63136725
1,2016,145.5405132,-37.97509039
1,2016,145.3199254,-37.78430932
1,2016,145.3183996,-37.80178662
1,2016,145.4229307,-37.42351551
1,2016,144.9882269,-37.79405737
1,2016,145.1747378,-37.61082017
1,2016,145.1531179,-37.94714252
1,2016,145.3068557,-38.02633203
1,2016,144.9601512,-37.77823488
1,2016,145.3788078,-37.63544211
1,2016,143.0204938,-38.21587703
1,2016,144.3195592,-38.32238161
1,2016,144.9377831,-37.70185417
1,2016,145.0263428,-37.63883638
1,2016,144.6027544,-37.68947733
1,2016,145.0205417,-37.79095147
1,2016,144.7776554,-37.69602764
1,2016,145.127641,-38.13886686
1,2016,145.89379,-37.56100258
1,2016,144.9496629,-37.83849071
1,2016,144.3447498,-38.18233713
1,2016,145.1283999,-38.0932312
1,2016,145.1614219,-37.90347253
1,2016,145.421991,-38.21387708
1,2016,145.2946914,-37.88861715
1,2016,144.9747243,-37.77958708
1,2016,144.8794061,-37.54788751
1,2016,144.7884359,-37.78791987
1,2016,145.0879814,-37.89410061
1,2016,145.008292,-37.81950361
1,2016,145.1566118,-37.83296557
1,2016,145.1185218,-37.76798804
1,2016,146.0163628,-37.93962435
1,2016,143.6631613,-38.77987589
1,2016,145.2504059,-38.0107772
1,2016,144.4047985,-38.17402174
1,2016,145.0062985,-37.66175288
1,2016,145.0067661,-37.7164173
1,2016,145.0024781,-37.75258258
1,2016,145.1478056,-37.9322125
1,2016,143.8597659,-37.53651211
1,2016,144.9170625,-37.74666209
1,2016,147.5973607,-37.82101423
1,2016,145.3001644,-37.81671076
1,2016,144.3858197,-37.77098777
1,2016,144.9438354,-37.76412583
1,2016,145.1151625,-38.03334404
1,2016,144.9634499,-37.8032257
1,2016,145.2884014,-37.86278079
1,2016,144.9859088,-37.79418901
1,2016,144.6151011,-37.54079641
1,2016,145.2235979,-37.9697935
1,2016,144.9380127,-37.78458185
1,2016,145.354059,-37.61623056
1,2016,144.9705579,-37.80990094
1,2016,145.0893058,-38.19611039
1,2016,145.1900213,-38.2719492
1,2016,144.9377499,-37.78443244
1,2016,145.236045,-37.90336201
1,2016,144.3533638,-38.15097273
1,2016,144.9636233,-37.81522788
1,2016,144.3503373,-38.16928558
1,2016,145.1391045,-37.92188472
1,2016,144.8305796,-37.86740036
1,2016,144.9531636,-37.81667681
1,2016,145.1484681,-37.99123579
1,2016,144.9193964,-37.68234374
1,2016,145.0306555,-37.65930638
1,2016,143.733444,-36.96285
1,2016,145.8378102,-38.11720788
1,2016,145.6639384,-37.77332566
1,2016,145.3582472,-36.39457436
1,2016,147.4217791,-38.13195531
1,2016,144.836616,-37.7884445
1,2016,142.4778253,-38.37209284
1,2016,145.9956667,-38.09328157
1,2016,145.0338525,-37.66117672
1,2016,144.7046927,-37.87988671
1,2016,145.488816,-37.83669414
1,2016,144.2589613,-36.74058774
1,2016,144.9223287,-37.71944827
1,2016,144.9171913,-37.68041402
1,2016,144.9165503,-37.6945811
1,2016,144.0383384,-37.70409701
1,2016,145.6377045,-36.13063091
1,2016,144.7939663,-37.77622301
1,2016,145.193405,-37.98494147
1,2016,145.8633306,-38.11566936
1,2016,144.9545943,-37.83221231
1,2016,144.5901278,-37.48781229
1,2016,145.2297574,-37.76715947
1,2016,144.9985659,-37.82211723
1,2016,145.0470271,-37.74639145
1,2016,145.0916638,-37.6920081
1,2016,144.3584756,-38.07718633
1,2016,144.7806113,-37.6991181
1,2016,144.5639796,-38.15770321
1,2016,142.2048885,-36.71057083
1,2016,144.3514342,-38.086124
1,2016,144.7447548,-37.76834094
1,2016,145.1858434,-37.87649977
1,2016,145.1316578,-37.75939887
1,2016,142.6609684,-35.15809074
1,2016,145.0573451,-37.74983695
1,2016,145.0580367,-37.86598772
1,2016,143.711342,-38.69131527
1,2016,143.8432643,-37.57763197
1,2016,144.9738265,-37.70839642
1,2016,144.3524953,-38.14795265
1,2016,145.0501426,-37.95489832
1,2016,146.8003855,-37.85005402
1,2016,144.7101125,-36.34894024
1,2016,144.9196685,-37.76657752
1,2016,145.3573548,-36.38818036
1,2016,145.2461492,-37.89705946
1,2016,145.2420988,-37.79423047
1,2016,145.1159422,-37.88994527
1,2016,145.3175652,-37.4414476
1,2016,145.8150278,-38.41829405
1,2016,145.4124039,-37.93365138
1,2016,144.8879995,-37.76886603
1,2016,145.9494436,-38.43575106
1,2016,145.0886347,-37.59976699
1,2016,144.9995367,-37.90598184
1,2016,144.9650984,-37.83052117
1,2016,145.3032249,-37.93270911
1,2016,145.0592876,-37.91970048
1,2016,144.9578916,-37.82113217
1,2016,144.8616157,-37.76129969
1,2016,145.0151545,-37.86105491
1,2016,145.3397703,-37.83531806
1,2016,145.9367813,-38.41374483
1,2016,145.0323368,-37.91767584
1,2016,142.1512198,-34.21913759
1,2016,144.6487081,-38.15584132
1,2016,145.135843,-38.14972388
1,2016,144.8284976,-37.71630825
1,2016,145.0787083,-37.98295818
1,2016,145.0168499,-37.88620595
1,2016,146.5551015,-38.20081459
1,2016,145.0226758,-37.93541739
1,2016,143.6861273,-37.64294257
1,2016,145.2098987,-37.99321517
1,2016,144.2167036,-38.28849858
1,2016,145.3710214,-37.76051648
1,2016,141.6038595,-38.3456376
1,2016,144.9986384,-37.81171843
1,2016,145.3096951,-37.42316919
1,2016,145.2475605,-37.81296823
1,2016,145.0027695,-37.84804819
1,2016,145.499201,-38.02668778
1,2016,144.8688512,-38.36990074
1,2016,144.9554468,-37.80815196
1,2016,144.7446573,-37.73182008
1,2016,145.1227481,-37.82358931
1,2016,144.9197217,-37.79117794
1,2016,144.505631,-38.16430916
1,2016,145.1203901,-37.83663312
1,2016,144.932168,-37.59798038
1,2016,143.8764196,-37.64855072
1,2016,144.9859327,-37.86590633
1,2016,147.027148,-36.1501372
1,2016,144.6742047,-37.7452693
1,2016,145.1726399,-37.9475403
1,2016,145.2534298,-38.11004062
1,2016,145.9557,-38.563458
1,2016,144.7868934,-37.79932042
1,2016,144.9854596,-37.7918523
1,2016,145.5370595,-37.47689152
1,2016,144.7052846,-37.85638405
1,2016,145.0608409,-37.96521867
1,2016,145.0692043,-37.64458525
1,2016,145.1267966,-37.88467221
1,2016,143.8550284,-37.37353475
1,2016,144.9910156,-37.88027501
1,2016,145.2955102,-38.13267242
1,2016,145.1238769,-38.13732196
1,2016,144.3242392,-38.14980146
1,2016,144.2419705,-36.80921207
1,2016,145.2065762,-37.79961222
1,2016,145.0394692,-37.87552152
1,2016,144.9913204,-37.80990799
1,2016,145.2356048,-38.0186833
1,2016,144.3731005,-38.15646687
1,2016,145.1247683,-37.65618097
1,2016,144.9796816,-37.77076251
1,2016,144.7707041,-37.67623289
1,2016,145.0295721,-37.91736666
1,2016,142.578503,-35.62359791
1,2016,146.4255824,-36.81148541
1,2016,144.7691431,-37.86802332
1,2016,145.3578356,-38.05169029
1,2016,145.1867793,-38.03500134
1,2016,145.0131727,-37.80426908
1,2016,145.1113446,-37.7733908
1,2016,145.1867056,-37.96023771
1,2016,144.5881181,-37.48756094
1,2016,144.9578622,-37.81483519
1,2016,145.0114526,-37.69480644
1,2016,145.0362193,-38.26767366
1,2016,145.2262166,-37.95569408
1,2016,144.2874556,-36.75830011
1,2016,145.0127863,-37.81993807
1,2016,145.3262755,-37.88639674
1,2016,144.9709515,-37.83514209
1,2016,145.9589952,-38.51795828
1,2016,146.2736633,-38.20777968
1,2016,145.0122319,-37.964105
1,2016,144.7775666,-37.87154922
1,2016,144.3619158,-38.14781825
1,2016,146.3939977,-38.22979331
1,2016,145.2227682,-37.7087581
1,2016,145.1529495,-37.82053183
1,2016,143.5441641,-35.34030879
1,2016,144.5509373,-37.68426382
1,2016,147.3521219,-36.09948217
1,2016,145.1187173,-37.79631036
1,2016,144.3536346,-38.16278623
1,2016,145.3067413,-38.04539652
1,2016,145.0149913,-37.97431159
1,2016,144.6925497,-37.92577799
1,2016,145.0083643,-37.71205984
1,2016,144.8836915,-37.56278469
1,2016,145.1373349,-37.73306174
1,2016,144.8112356,-37.82372076
1,2016,145.0966119,-37.59978309
1,2016,145.1868086,-37.9310668
1,2016,144.7988906,-37.74410611
1,2016,144.7746932,-37.71873204
1,2016,145.1371661,-38.11447761
1,2016,145.0570754,-37.95805779
1,2016,145.0253776,-37.7857796
1,2016,145.3885751,-36.45872982
1,2016,145.1925672,-37.80428494
1,2016,145.0528015,-37.79838272
1,2016,145.0309286,-37.66098227
1,2016,145.1460826,-37.88435316
1,2016,145.0084409,-37.90007168
1,2016,144.9949937,-37.93394911
1,2016,145.1640679,-37.88894843
1,2016,145.9042163,-38.52290739
1,2016,144.7554166,-37.75750998
1,2016,144.9970818,-37.8181795
1,2016,146.4120096,-38.2389278
1,2016,145.0349063,-37.82883695
1,2016,142.8451329,-36.21953214
1,2016,144.9776391,-37.88108973
1,2016,145.153506,-38.17161917
1,2016,144.3557663,-38.14426048
1,2016,143.4235859,-38.49215822
1,2016,144.9990195,-37.76934588
1,2016,145.0113573,-37.87853368
1,2016,144.7465616,-37.76183591
1,2016,145.3757873,-37.79437086
1,2016,145.28665,-37.64069
1,2016,145.2518589,-37.92730989
1,2016,146.9972046,-36.6690439
1,2016,145.2903991,-38.0898488
1,2016,141.9546317,-36.91833396
1,2016,146.9441147,-36.79225046
1,2016,144.9992007,-37.88616086
1,2016,142.4616523,-38.35218664
1,2016,144.7886033,-36.91399288
1,2016,144.9801742,-37.76736545
1,2016,144.3142949,-38.04540789
1,2016,145.3574879,-36.39302449
1,2016,146.8516362,-36.10822148
1,2016,145.014872,-37.84182449
1,2016,145.0878925,-37.90046692
1,2016,145.0209412,-37.64191595
1,2016,145.0042386,-38.47261257
1,2016,144.9300559,-37.80318998
1,2016,144.4766065,-38.19203093
1,2016,144.9213221,-37.78678397
1,2016,144.9673541,-37.80707686
1,2016,144.9800396,-37.84780409
1,2016,145.1193933,-38.06246913
1,2016,145.2973887,-38.05058233
1,2016,145.0373741,-37.93345384
1,2016,147.3565698,-36.95267087
1,2016,144.8137333,-36.16973326
1,2016,144.9285504,-37.60652923
1,2016,144.9200364,-37.78617438
1,2016,145.2607234,-37.66757109
1,2016,143.894039,-37.56701424
1,2016,145.0435674,-37.9071992
1,2016,145.1844064,-38.10093978
1,2016,143.9807405,-38.29952166
1,2016,144.9220209,-37.79735384
1,2016,144.9492592,-37.82977742
1,2016,145.4672912,-38.06619619
1,2016,146.4558525,-37.94374578
1,2016,144.9096077,-37.63816627
1,2016,145.3508451,-38.16632369
1,2016,144.7854791,-38.37944417
1,2016,145.0162561,-37.66706049
1,2016,145.0655205,-37.82306465
1,2016,145.0918577,-37.70340954
1,2016,144.3540141,-38.09869095
1,2016,144.6818629,-37.88136058
1,2016,146.5443059,-38.19361213
1,2016,144.6788894,-37.57454566
1,2016,144.7444392,-37.89574222
1,2016,145.057375,-37.95627853
1,2016,144.984857,-37.8088065
